protocol,chain,market,name,inputToken,timestamp,blockNumber,totalValueLockedUSD,dailySupplySideRevenueUSD,dailyProtocolSideRevenueUSD,dailyTotalRevenueUSD,dailySupplySideRevenueUSD,dailyBorrowUSD,exchangeRate,rewardToken_1,rewardToken_2,rewardTokenEmissionsUSD_1,rewardTokenEmissionsUSD_2
compound-v2,mainnet,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,Compound Dai,DAI,1648510343,14477649,2064606844.91462802637786144390978,163550.4289095587662786730378872,28861.8403958044881668246537448,192412.269305363254445497691632,163550.4289095587662786730378872,358245.498185967052698310415107,0.0219286565292187827419625027,0xc00e94cb662c3520282e6f5717214004a7f26888,0xc00e94cb662c3520282e6f5717214004a7f26888,28509.5924793875,28509.5924793875
compound-v2,mainnet,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,Compound Dai,DAI,1648598163,14484205,1936503192.12167318465272246892129,158430.3672409961950418182065211,27958.3001013522697132620364449,186388.667342348464755080242966,158430.3672409961950418182065211,1753303.606871946476968638915304,0.0219303652189018644943572456,0xc00e94cb662c3520282e6f5717214004a7f26888,0xc00e94cb662c3520282e6f5717214004a7f26888,30873.182514625,30873.182514625
compound-v2,mainnet,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,Compound Dai,DAI,1648681487,14490382,1912597373.510948883590192958647688,142327.4335316560316848793821049,25116.6059173510644149787144891,167444.039449007096099858096594,142327.4335316560316848793821049,153747.064007038308404422,0.0219319852516911423529548385,0xc00e94cb662c3520282e6f5717214004a7f26888,0xc00e94cb662c3520282e6f5717214004a7f26888,33902.167848534,33902.167848534
compound-v2,mainnet,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,Compound Dai,DAI,1648770978,14497020,1909498967.053690444322747733537712,153015.24034903825835966744718035,27002.68947335969265170602009065,180017.929822397951011373467271,153015.24034903825835966744718035,68032.5915,0.0219337363023719317761457374,0xc00e94cb662c3520282e6f5717214004a7f26888,0xc00e94cb662c3520282e6f5717214004a7f26888,32351.798496375,32351.798496375
compound-v2,mainnet,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,Compound Dai,DAI,1648853988,14503214,1911900234.275119916809135815889141,141241.81874487870935890708332955,24925.02683733153694568948529345,166166.845582210246304596568623,141241.81874487870935890708332955,49444.370476030965698765,0.0219353575640541803090667617,0xc00e94cb662c3520282e6f5717214004a7f26888,0xc00e94cb662c3520282e6f5717214004a7f26888,33695.512365,33695.512365
compound-v2,mainnet,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,Compound Dai,DAI,1648941403,14509629,1901018824.392083433375373452294045,146501.49435053361334608182271205,25853.20488538828470813208636095,172354.699235921898054213909073,146501.49435053361334608182271205,328307.535197506339914511,0.0219370413066319612121472673,0xc00e94cb662c3520282e6f5717214004a7f26888,0xc00e94cb662c3520282e6f5717214004a7f26888,33538.002488172,33538.002488172
compound-v2,mainnet,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,Compound Dai,DAI,1649029027,14516125,1902544347.642156983062629144960224,149031.32774061516659097815714225,26299.64607187326469252555714275,175330.973812488431283503714285,149031.32774061516659097815714225,499836.6651848619943518022,0.0219387603975806474401069678,0xc00e94cb662c3520282e6f5717214004a7f26888,0xc00e94cb662c3520282e6f5717214004a7f26888,36758.026051768,36758.026051768
compound-v2,mainnet,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,Compound Dai,DAI,1649114831,14522448,1894876129.585931421488606426251656,145357.64689024278018587449770545,25651.34945121931415044844077155,171008.996341462094336322938477,145357.64689024278018587449770545,86239.8491,0.0219404401485055702815627065,0xc00e94cb662c3520282e6f5717214004a7f26888,0xc00e94cb662c3520282e6f5717214004a7f26888,33956.4519433575,33956.4519433575
compound-v2,mainnet,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,Compound Dai,DAI,1649202844,14528982,1892967945.155485741887071394,150361.3093429123356384539006663,26534.3487075727651126683354117,176895.658050485100751122236078,150361.3093429123356384539006663,28639.15701,0.0219421801309095812992783738,0xc00e94cb662c3520282e6f5717214004a7f26888,0xc00e94cb662c3520282e6f5717214004a7f26888,34410.369940752,34410.369940752
compound-v2,mainnet,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,Compound Dai,DAI,1649288374,14535328,1913470922.749265848534995144409848,145658.79982251016031465908498885,25704.49408632532240846925029215,171363.293908835482723128335281,145658.79982251016031465908498885,8799513.48102176166983436821308,0.0219438649926628351568041845,0xc00e94cb662c3520282e6f5717214004a7f26888,0xc00e94cb662c3520282e6f5717214004a7f26888,29885.0992911925,29885.0992911925
compound-v2,mainnet,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,Compound Dai,DAI,1649375514,14541807,1646959762.158985240187029959663648,142519.69375606405390602364593425,25150.53419224659774812181987075,167670.227948310651654145465805,142519.69375606405390602364593425,666242.733632379172210702021858,0.0219455468621494355932352006,0xc00e94cb662c3520282e6f5717214004a7f26888,0xc00e94cb662c3520282e6f5717214004a7f26888,29851.0075950975,29851.0075950975
compound-v2,mainnet,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,Compound Dai,DAI,1649462180,14548161,1651011761.124330734656479229277,115726.81164498224644361325616545,20422.37852558510231357880991155,136149.190170567348757192066077,115726.81164498224644361325616545,455500,0.0219470847431431468264753224,0xc00e94cb662c3520282e6f5717214004a7f26888,0xc00e94cb662c3520282e6f5717214004a7f26888,28835.042925,28835.042925
compound-v2,mainnet,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,Compound Dai,DAI,1649548090,14554566,1644704742.436929017749875087,116801.6648193426633263708772326,20612.0584975310582340654489234,137413.723316873721560436326156,116801.6648193426633263708772326,16003.31,0.0219486395262057769438177866,0xc00e94cb662c3520282e6f5717214004a7f26888,0xc00e94cb662c3520282e6f5717214004a7f26888,29435.585885925,29435.585885925
compound-v2,mainnet,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,Compound Dai,DAI,1649634735,14560972,1640469000.040146174646602741887,116942.74482064557541538889584695,20636.95496834921919095098162005,137579.699788994794606339877467,116942.74482064557541538889584695,2902.306,0.0219502152518067994746085648,0xc00e94cb662c3520282e6f5717214004a7f26888,0xc00e94cb662c3520282e6f5717214004a7f26888,29293.2576,29293.2576
compound-v2,mainnet,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,Compound Dai,DAI,1649720849,14567410,1629131904.090720488867054127498675,116479.62491935855841028980424625,20555.22792694562795475702427875,137034.852846304186365046828525,116479.62491935855841028980424625,109165.982327466530039500349307,0.0219517795756901135797854371,0xc00e94cb662c3520282e6f5717214004a7f26888,0xc00e94cb662c3520282e6f5717214004a7f26888,25104.194516532,25104.194516532
compound-v2,mainnet,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,Compound Dai,DAI,1649807259,14573851,1632321631.30317337046695240788,116434.86196866845695312461764085,20547.32858270619828584552076015,136982.190551374655238970138401,116434.86196866845695312461764085,16017.28,0.0219533451421871896578174207,0xc00e94cb662c3520282e6f5717214004a7f26888,0xc00e94cb662c3520282e6f5717214004a7f26888,27295.302879162,27295.302879162
compound-v2,mainnet,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,Compound Dai,DAI,1649893854,14580179,1620592138.131000158243393889131904,114601.654353049170048983217229,20223.821356420441773349979511,134825.47570946961182233319674,114601.654353049170048983217229,203973.2119708110417388,0.021954888580888082663250452,0xc00e94cb662c3520282e6f5717214004a7f26888,0xc00e94cb662c3520282e6f5717214004a7f26888,31604.572378299,31604.572378299
compound-v2,mainnet,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,Compound Dai,DAI,1649980313,14586586,1636762480.350393060188075758923887,116060.4319527453211306536464378,20481.2526975432919642329964302,136541.684650288613094886642868,116060.4319527453211306536464378,63016.122,0.0219564518330091065442463935,0xc00e94cb662c3520282e6f5717214004a7f26888,0xc00e94cb662c3520282e6f5717214004a7f26888,31144.847234127,31144.847234127
compound-v2,mainnet,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,Compound Dai,DAI,1650066985,14593028,1633832809.804714547086800876,116330.26495670014689212742876705,20528.87028647649651037542860595,136859.135243176643402502857373,116330.26495670014689212742876705,53380.83097617302926,0.0219580139863010614772202191,0xc00e94cb662c3520282e6f5717214004a7f26888,0xc00e94cb662c3520282e6f5717214004a7f26888,32029.409890764,32029.409890764
compound-v2,mainnet,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,Compound Dai,DAI,1650151283,14599265,1635033236.281008197666717773088,112768.75765922938866253480079635,19900.36899868753917574143543465,132669.126657916927838276236231,112768.75765922938866253480079635,202578.55987450750450495731276,0.0219595288086072023047825028,0xc00e94cb662c3520282e6f5717214004a7f26888,0xc00e94cb662c3520282e6f5717214004a7f26888,30838.477415775,30838.477415775
compound-v2,mainnet,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,Compound Dai,DAI,1650239215,14605821,1633501079.746839246879633229,118542.11049833609683200709126945,20919.19597029460532329536904755,139461.306468630702155302460317,118542.11049833609683200709126945,3375.348311628958672363321296,0.0219611217001099089523699245,0xc00e94cb662c3520282e6f5717214004a7f26888,0xc00e94cb662c3520282e6f5717214004a7f26888,32648.804936355,32648.804936355
compound-v2,mainnet,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,Compound Dai,DAI,1650325554,14612176,1602896143.573620231893153145549,115010.76640696475893910779619915,20296.01760122907510690137579985,135306.784008193834046009171999,115010.76640696475893910779619915,61552.7855,0.0219626766767514594271783313,0xc00e94cb662c3520282e6f5717214004a7f26888,0xc00e94cb662c3520282e6f5717214004a7f26888,28946.3802555675,28946.3802555675
compound-v2,mainnet,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,Compound Dai,DAI,1650410921,14618517,1596836646.7139638289213199589763,115027.3765327321168694911235135,20298.9487998939029769690217965,135326.32533262601984646014531,115027.3765327321168694911235135,317695.6257037210982,0.0219642578963069986265478597,0xc00e94cb662c3520282e6f5717214004a7f26888,0xc00e94cb662c3520282e6f5717214004a7f26888,30253.085739576,30253.085739576
compound-v2,mainnet,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,Compound Dai,DAI,1650496984,14624926,1553833980.7461742281170177434338,118174.23420489766930963508713175,20854.27662439370634875913302325,139028.510829291375658394220155,118174.23420489766930963508713175,158549.4083482640497,0.021965908930539168663634355,0xc00e94cb662c3520282e6f5717214004a7f26888,0xc00e94cb662c3520282e6f5717214004a7f26888,31257.762558778,31257.762558778
compound-v2,mainnet,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,Compound Dai,DAI,1650584571,14631279,1547112980.363466690237060030027588,118891.0748114304311097070930612,20980.7779078994878428894870108,139871.852719329918952596580072,118891.0748114304311097070930612,1072898.662104898433159087,0.0219675923465091089329465086,0xc00e94cb662c3520282e6f5717214004a7f26888,0xc00e94cb662c3520282e6f5717214004a7f26888,29132.417026944,29132.417026944
compound-v2,mainnet,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,Compound Dai,DAI,1650668913,14637534,1548356627.530697646126025983888857,117394.9332125062863588711832101,20716.7529198540505339184440959,138111.686132360336892789627306,117394.9332125062863588711832101,32613.018608,0.0219692571978625400598324073,0xc00e94cb662c3520282e6f5717214004a7f26888,0xc00e94cb662c3520282e6f5717214004a7f26888,29155.847214106,29155.847214106
compound-v2,mainnet,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,Compound Dai,DAI,1650757744,14644096,1551221271.6550286360524042145796,123235.1711729011858372455261904,21747.3831481590327948080340336,144982.554321060218632053560224,123235.1711729011858372455261904,868402.808684120395020371781125,0.0219710046079330369297193378,0xc00e94cb662c3520282e6f5717214004a7f26888,0xc00e94cb662c3520282e6f5717214004a7f26888,28296.085922076,28296.085922076
compound-v2,mainnet,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,Compound Dai,DAI,1650843647,14650422,1607322651.343673443179467703236,118473.73992000794226617354862995,20907.13057411904863520709681705,139380.870494126990901380645447,118473.73992000794226617354862995,16496229.513510617843277652477734,0.021972670395424406556454273,0xc00e94cb662c3520282e6f5717214004a7f26888,0xc00e94cb662c3520282e6f5717214004a7f26888,27556.561248444,27556.561248444
compound-v2,mainnet,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,Compound Dai,DAI,1650930016,14656757,1625619454.75764028656321974,115906.4527857911373910617328787,20454.0799033749065984226587433,136360.532689166043989484391622,115906.4527857911373910617328787,119500.29,0.02197423838025166121937962,0xc00e94cb662c3520282e6f5717214004a7f26888,0xc00e94cb662c3520282e6f5717214004a7f26888,27983.9637,27983.9637
compound-v2,mainnet,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,Compound Dai,DAI,1651017032,14663139,1593762152.376048760725336480183552,116893.6952960016692281103695031,20628.2991698826475108430063829,137521.994465884316738953375886,116893.6952960016692281103695031,35331.2178420327053775843,0.0219758407068884412966391343,0xc00e94cb662c3520282e6f5717214004a7f26888,0xc00e94cb662c3520282e6f5717214004a7f26888,25742.459254925,25742.459254925
compound-v2,mainnet,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,Compound Dai,DAI,1651100909,14669314,1594308816.891417155339558713048892,113052.44356408819509847200641745,19950.43121719203442914211877955,133002.874781280229527614125197,113052.44356408819509847200641745,0,0.0219773997616327998730144766,0xc00e94cb662c3520282e6f5717214004a7f26888,0xc00e94cb662c3520282e6f5717214004a7f26888,26310.15563,26310.15563
compound-v2,mainnet,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,Compound Dai,DAI,1651186108,14675555,1341431072.818949378562048545156832,94378.4344164405897412085041465,16655.0178381953981896250301435,111033.45225463598793083353429,94378.4344164405897412085041465,9744071.09581994228721521197165,0.0219788400431797488606116548,0xc00e94cb662c3520282e6f5717214004a7f26888,0xc00e94cb662c3520282e6f5717214004a7f26888,25889.5514268085,25889.5514268085
compound-v2,mainnet,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,Compound Dai,DAI,1651272885,14681986,1345366698.015777806923245390837321,83832.34129528860202045064868735,14793.94258152151800360893800365,98626.283876810120024059586691,83832.34129528860202045064868735,1124015.47243351762908167,0.0219802117926630123268810094,0xc00e94cb662c3520282e6f5717214004a7f26888,0xc00e94cb662c3520282e6f5717214004a7f26888,24471.597745314,24471.597745314
compound-v2,mainnet,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,Compound Dai,DAI,1651363125,14688626,1349428907.745171599200158469861,86645.5494358696790938876602927,15290.3910769181786636272341693,101935.940512787857757514894462,86645.5494358696790938876602927,410041.2,0.0219816266628201812542728392,0xc00e94cb662c3520282e6f5717214004a7f26888,0xc00e94cb662c3520282e6f5717214004a7f26888,23716.219926245,23716.219926245
compound-v2,mainnet,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,Compound Dai,DAI,1651448502,14694937,1347102214.170114362668869582944061,82298.8964502307105087074575329,14523.3346676877724427130807411,96822.231117918482951420538274,82298.8964502307105087074575329,150835.788064,0.0219829701249274716202720918,0xc00e94cb662c3520282e6f5717214004a7f26888,0xc00e94cb662c3520282e6f5717214004a7f26888,22428.275542276,22428.275542276
compound-v2,mainnet,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,Compound Dai,DAI,1651535543,14701337,1350865377.6313331038418877774528,83148.53570625525692602736646375,14673.27100698622181047541761125,97821.806713241478736502784075,83148.53570625525692602736646375,136623.623992078660342973,0.0219843237981529815119143422,0xc00e94cb662c3520282e6f5717214004a7f26888,0xc00e94cb662c3520282e6f5717214004a7f26888,22349.17392,22349.17392
compound-v2,mainnet,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,Compound Dai,DAI,1651621414,14707625,1364791626.703501304186047899197061,81560.7906230266641144573909085,14393.0806981811760201983631015,95953.87132120784013465575401,81560.7906230266641144573909085,3604403.558712458073880882,0.0219856477052556195424476088,0xc00e94cb662c3520282e6f5717214004a7f26888,0xc00e94cb662c3520282e6f5717214004a7f26888,21867.78294,21867.78294
compound-v2,mainnet,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,Compound Dai,DAI,1651707572,14713877,1094819228.227802361418105906015884,79382.0271897667568516602202195,14008.5930334882512091165094505,93390.62022325500806077672967,79382.0271897667568516602202195,168280.956797585949023853378932,0.0219869393537748738093229608,0xc00e94cb662c3520282e6f5717214004a7f26888,0xc00e94cb662c3520282e6f5717214004a7f26888,24491.1035715255,24491.1035715255
compound-v2,mainnet,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,Compound Dai,DAI,1651794291,14720192,956485008.291896904908942641787,50607.32982987877297295578653565,8930.70526409625405405102115335,59538.035093975027027006807689,50607.32982987877297295578653565,67346.5325,0.0219879789149349412768344086,0xc00e94cb662c3520282e6f5717214004a7f26888,0xc00e94cb662c3520282e6f5717214004a7f26888,22016.8862875995,22016.8862875995
compound-v2,mainnet,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,Compound Dai,DAI,1651881444,14726549,1023246690.71541739346626551449,38558.19314592102038547373059295,6804.38702575076830331889363405,45362.580171671788688792624227,38558.19314592102038547373059295,110058190.17655942041042272825614,0.0219888630473885537506190215,0xc00e94cb662c3520282e6f5717214004a7f26888,0xc00e94cb662c3520282e6f5717214004a7f26888,21945.128224008,21945.128224008
compound-v2,mainnet,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,Compound Dai,DAI,1651967546,14732781,1024312054.74346674979964324182548,44440.79734760722755070744195875,7842.49364957774603836013681625,52283.290997184973589067578775,44440.79734760722755070744195875,3821.00906,0.0219898180212518763387398196,0xc00e94cb662c3520282e6f5717214004a7f26888,0xc00e94cb662c3520282e6f5717214004a7f26888,20713.2962744125,20713.2962744125
compound-v2,mainnet,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,Compound Dai,DAI,1652053704,14739097,1026137438.146721451162603397948248,45587.862426591855059298512472,8044.916898810327363405619848,53632.77932540218242270413232,45587.862426591855059298512472,24187256.818158492312507592436356,0.0219908051512886395414866555,0xc00e94cb662c3520282e6f5717214004a7f26888,0xc00e94cb662c3520282e6f5717214004a7f26888,21138.15191825,21138.15191825
compound-v2,mainnet,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,Compound Dai,DAI,1652140560,14745337,1009194415.381853082019722237067272,48065.8271346934661016222539192,8482.2047884753175473451036328,56548.031923168783648967357552,48065.8271346934661016222539192,15902385.05964735555677687508533,0.0219918373454604532997145002,0xc00e94cb662c3520282e6f5717214004a7f26888,0xc00e94cb662c3520282e6f5717214004a7f26888,17464.2117601725,17464.2117601725
compound-v2,mainnet,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,Compound Dai,DAI,1652226888,14751537,993885820.860822544568684613917536,48603.1509772202940106525847981,8577.0266430388754136445737879,57180.177620259169424297158586,48603.1509772202940106525847981,5398403.55299559509734547250632,0.0219929114756880064091836525,0xc00e94cb662c3520282e6f5717214004a7f26888,0xc00e94cb662c3520282e6f5717214004a7f26888,18386.674237632,18386.674237632
compound-v2,mainnet,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,Compound Dai,DAI,1652313213,14757871,995233041.202544310752230390289532,51292.3819231216037353616217546,9051.5968099626359532991097214,60343.978733084239688660731476,51292.3819231216037353616217546,24343914.049972594190940357508565,0.0219940320658982592486284777,0xc00e94cb662c3520282e6f5717214004a7f26888,0xc00e94cb662c3520282e6f5717214004a7f26888,14678.1058443775,14678.1058443775
compound-v2,mainnet,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,Compound Dai,DAI,1652399327,14764047,838029367.472943909235375981982088,46772.59868736921517204627046235,8253.98800365339091271404772865,55026.586691022606084760318191,46772.59868736921517204627046235,7041622.793035336175540719511536,0.0219951367243144416565913417,0xc00e94cb662c3520282e6f5717214004a7f26888,0xc00e94cb662c3520282e6f5717214004a7f26888,12423.139304607,12423.139304607
compound-v2,mainnet,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,Compound Dai,DAI,1652486152,14770433,845569381.281193006596186221809728,39665.2212644148122277464076533,6999.7449290143786284258366447,46664.966193429190856172244298,39665.2212644148122277464076533,605943.936779005854805020738728,0.0219961835396274407288459583,0xc00e94cb662c3520282e6f5717214004a7f26888,0xc00e94cb662c3520282e6f5717214004a7f26888,15033.1682975775,15033.1682975775
compound-v2,mainnet,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,Compound Dai,DAI,1652571650,14776603,835246973.689566680736992618472,37409.0652627162793638346322189,6601.5997522440492995002292151,44010.665014960328663334861434,37409.0652627162793638346322189,507600.611292023794670918006,0.0219971649711462882450643353,0xc00e94cb662c3520282e6f5717214004a7f26888,0xc00e94cb662c3520282e6f5717214004a7f26888,15015.624991146,15015.624991146
compound-v2,mainnet,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,Compound Dai,DAI,1652656459,14782795,825451094.515549931754348445989073,37542.14678930499167467385457235,6625.08472752441029553068021865,44167.231516829401970204534791,37542.14678930499167467385457235,141315.607110354908377915289839,0.021998156744375698157654627,0xc00e94cb662c3520282e6f5717214004a7f26888,0xc00e94cb662c3520282e6f5717214004a7f26888,15302.5119,15302.5119
compound-v2,mainnet,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,Compound Dai,DAI,1652744377,14789190,813952032.468104511643014734326139,38024.9230279967212403769464941,6710.2805343523625718312258519,44735.203562349083812208172346,38024.9230279967212403769464941,79859.781980985649219984,0.0219991830917415558072955021,0xc00e94cb662c3520282e6f5717214004a7f26888,0xc00e94cb662c3520282e6f5717214004a7f26888,14425.6737247185,14425.6737247185
compound-v2,mainnet,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,Compound Dai,DAI,1652831231,14795492,840845918.307839733496510296128512,36265.50685022647396144122062915,6399.79532651055422848962716985,42665.302176737028189930847799,36265.50685022647396144122062915,125033.52,0.0220001325510097472687557917,0xc00e94cb662c3520282e6f5717214004a7f26888,0xc00e94cb662c3520282e6f5717214004a7f26888,14684.74524405,14684.74524405
compound-v2,mainnet,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,Compound Dai,DAI,1652918163,14801778,835217789.144217966367442147285652,36284.64365438888162980830831965,6403.17240959803793467205440935,42687.816063986919564480362729,36284.64365438888162980830831965,67414.072365213649950204,0.0220010841529281745644012089,0xc00e94cb662c3520282e6f5717214004a7f26888,0xc00e94cb662c3520282e6f5717214004a7f26888,13708.336659699,13708.336659699
compound-v2,mainnet,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,Compound Dai,DAI,1653004590,14807891,788464477.248291898970880395067816,29820.28918572848536538224067815,5262.40397395208565271451306085,35082.693159680571018096753739,29820.28918572848536538224067815,81068.4,0.0220019131310064340160951317,0xc00e94cb662c3520282e6f5717214004a7f26888,0xc00e94cb662c3520282e6f5717214004a7f26888,13459.900365904,13459.900365904
compound-v2,mainnet,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,Compound Dai,DAI,1653088821,14813893,780191646.63179376591717367407,29137.5592981979314430945715677,5141.9222290937526076049243943,34279.481527291684050699495962,29137.5592981979314430945715677,32187.880878374936942087138,0.0220027272797974082145083583,0xc00e94cb662c3520282e6f5717214004a7f26888,0xc00e94cb662c3520282e6f5717214004a7f26888,13790.3688,13790.3688
compound-v2,mainnet,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,Compound Dai,DAI,1653176333,14820138,780313439.052338145558234738490706,30288.583249550863178876151928,5345.044102861917031566379752,35633.62735241278021044253168,30288.583249550863178876151928,1235229.50069595069882385398338,0.0220035817116205750619544301,0xc00e94cb662c3520282e6f5717214004a7f26888,0xc00e94cb662c3520282e6f5717214004a7f26888,14077.554200889,14077.554200889
compound-v2,mainnet,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,Compound Dai,DAI,1653263344,14826294,777712439.805398327319674224200374,29751.0685475805983684109973053,5250.1885672201055944254701127,35001.257114800703962836467418,29751.0685475805983684109973053,10553.8685601948796364256,0.0220044215558880319404079737,0xc00e94cb662c3520282e6f5717214004a7f26888,0xc00e94cb662c3520282e6f5717214004a7f26888,14557.497199334,14557.497199334
compound-v2,mainnet,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,Compound Dai,DAI,1653350138,14832541,785324715.89527047873598943886132,30154.32106027564144737156610365,5321.35077534276025541851166535,35475.671835618401702790077769,30154.32106027564144737156610365,18759.02372444284841472,0.0220052724906681186853703607,0xc00e94cb662c3520282e6f5717214004a7f26888,0xc00e94cb662c3520282e6f5717214004a7f26888,14464.434107611,14464.434107611
compound-v2,mainnet,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,Compound Dai,DAI,1653435424,14838550,779266305.672602836055650576324692,28774.65594836951701151670505565,5077.88046147697359026765383335,33852.536409846490601784358889,28774.65594836951701151670505565,71707.904579860600360857882744,0.0220060798535707087191182743,0xc00e94cb662c3520282e6f5717214004a7f26888,0xc00e94cb662c3520282e6f5717214004a7f26888,14228.3100000405,14228.3100000405
compound-v2,mainnet,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,Compound Dai,DAI,1653522746,14844769,781631319.901231095898933896565,29927.49905589049596639507052565,5281.32336280420517054030656335,35208.822418694701136935377089,29927.49905589049596639507052565,43240.853133469959893533087776,0.0220069237311717484368395187,0xc00e94cb662c3520282e6f5717214004a7f26888,0xc00e94cb662c3520282e6f5717214004a7f26888,13665.280853776,13665.280853776
compound-v2,mainnet,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,Compound Dai,DAI,1653609318,14850878,765275072.48822737684640495997,27762.61749038043981084134996685,4899.28543947890114308964999415,32661.902929859340953930999961,27762.61749038043981084134996685,263632.829464451978391824966,0.0220077161932598390137817069,0xc00e94cb662c3520282e6f5717214004a7f26888,0xc00e94cb662c3520282e6f5717214004a7f26888,12302.768536799,12302.768536799
compound-v2,mainnet,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,Compound Dai,DAI,1653695869,14857100,777093341.604638638592872361502,27255.3788873913219168701139279,4809.7727448337626912123730461,32065.151632225084608082486974,27255.3788873913219168701139279,10158301.4363736742718738,0.0220084962107635602098553805,0xc00e94cb662c3520282e6f5717214004a7f26888,0xc00e94cb662c3520282e6f5717214004a7f26888,11682.341742396,11682.341742396
compound-v2,mainnet,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,Compound Dai,DAI,1653781719,14863224,720125764.486559954035840476690948,24261.17690240889140500076726015,4281.38415924862789500013539885,28542.561061657519300000902659,24261.17690240889140500076726015,52235.6457,0.0220092134376661153371218715,0xc00e94cb662c3520282e6f5717214004a7f26888,0xc00e94cb662c3520282e6f5717214004a7f26888,11919.9164,11919.9164
compound-v2,mainnet,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,Compound Dai,DAI,1653865017,14869166,723117984.367032672467263490520097,21807.407480897861664518678493,3848.366026040799117268002087,25655.77350693866078178668058,21807.407480897861664518678493,100774.154355823152408054398054,0.022009879426896594250027189,0xc00e94cb662c3520282e6f5717214004a7f26888,0xc00e94cb662c3520282e6f5717214004a7f26888,11799.8718994455,11799.8718994455
compound-v2,mainnet,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,Compound Dai,DAI,1653951915,14875319,726820473.854794375811572271,22515.5119186495519096434980215,3973.3256327028621017017937685,26488.83755135241401134529179,22515.5119186495519096434980215,166261.004908758195958392,0.0220105672041967880434969513,0xc00e94cb662c3520282e6f5717214004a7f26888,0xc00e94cb662c3520282e6f5717214004a7f26888,13236.6270127685,13236.6270127685
